danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,loudness,tempo,duration_ms,key,mode,emotion_label
0.3787259385125195,0.4582122914364928,0.5529558872622501,0.44223832392823015,0.39065269553792464,0.16371911413459764,0.5701415396196234,4.6,105.13,237362,9,1,calm
0.8069382680273796,0.7557175549791918,0.8844228522710048,0.7033367332635844,0.35562279294088767,0.11660457163058077,0.6425451063065915,4.37,85.72,278175,6,1,energetic
0.624545351965963,0.7650226419968457,0.8386920999215297,0.4416622585314625,0.610366208713033,0.7657651501980381,0.5294346380957373,4.57,167.21,161798,8,0,happy
0.7409679976069621,0.8056365084172311,0.7404639203664426,0.2647155381259928,0.636788704313157,0.3554850875868306,0.48145907064749205,1.51,83.94,140175,0,1,happy
0.32874213371326727,0.5661544528986342,0.3933706374283119,0.3599882763982973,0.35571899314906325,0.23119893458213026,0.49159343997318217,2.38,165.41,196421,10,1,sad
0.9039864207491586,1.0,0.6079954599065146,0.37989695240423516,0.7150395152185594,0.40292008761177006,0.1657313368604248,4.54,115.89,192160,8,0,energetic
0.4475642437409228,0.5318961786271467,0.33649541764298163,0.23924118419809542,0.4556054616256437,0.22575359014502913,0.6298075729729472,2.71,77.11,197616,1,0,calm
0.49393630640715724,0.23572376227968123,0.11940894791382664,0.4924608868849045,0.21280664349412634,0.5886547550018723,0.3863244075754036,2.99,140.34,187133,8,0,sad
0.6930791074930569,0.7704220326988453,0.9794790180024326,0.3780879669898427,0.4234623878390391,0.09096591586651413,0.30895178426196057,4.51,84.26,123622,10,1,happy
0.36321890416303654,0.22369187077646074,0.3980245123778894,0.44447512658888094,0.6333852043602732,0.43046329769735575,0.5848348412222006,1.52,157.91,238777,3,0,sad
0.6764706676114316,0.7062967650064901,0.7882227048747491,0.6269195735176655,0.4461079603057963,0.6408062961917874,0.27914954143525744,2.87,184.26,235427,10,0,happy
0.7066561486127008,0.76071637866603,0.7213522829045889,0.3548176673503049,0.10026258366561844,0.3839115100786267,0.8848709119009526,1.61,79.33,143811,6,0,happy
0.29855225089836973,0.577096484749067,0.3183138144676627,0.5809693796268355,0.3825867462756928,0.3025045459506899,0.5027242494891966,2.82,60.03,282168,10,1,sad
0.42324866184193677,0.5352244799714099,0.2296131243506016,0.17459221838421793,0.20643094738900566,0.06527527456301091,0.8715325820889366,4.43,155.79,278839,1,1,sad
0.940404916653297,0.6686710658719166,0.8328291058458932,0.4255769105826965,0.19861951524945679,0.5181340323100024,0.19650313732418614,3.39,157.04,204318,4,0,energetic
0.8442870111401592,0.8041915019210377,0.6398319540743636,0.6609130600148636,0.20482868369231153,0.5228657768785374,0.6037127525573753,3.3,139.27,167143,3,0,energetic
0.4677701094066044,0.46528172924344036,0.18877526251309124,0.3052725134422908,0.7708245418834563,0.4619420888449782,0.33520360134040866,2.07,121.62,263275,0,0,sad
0.41716363663686684,0.5029049017094176,0.49562186369348094,0.3003906844055423,0.41470850627854405,0.7436110796193761,0.23913186349788346,1.48,141.05,178226,4,1,calm
0.4636090233416608,0.4848926642562268,0.34671663526598745,0.1478718279504417,0.443031391197403,0.46753730006362054,0.5794702293819528,1.85,181.51,296893,1,1,sad
0.7439205530760026,0.6207908330461394,0.7696847609102246,0.5596055978475954,0.47847963795796417,0.11032602984406922,0.6359238067635169,4.73,108.33,139166,2,1,happy
0.3587299758300042,0.4155317711240352,0.17889202158957718,0.13487806669672942,0.4565798475188804,0.4417597477041182,0.35884296061274806,1.54,63.3,141006,4,1,sad
0.9949169398961523,0.9299164535344946,0.7041810944154987,0.4098672193899043,0.5110871490250314,0.3783447608424193,0.5444692365326793,1.03,190.67,291914,6,1,energetic
1.0,0.8086537858220976,0.6218450607118268,0.42147179040261157,0.3275928282476291,0.6202334052832481,0.3510611888390649,4.85,81.44,297439,11,1,energetic
0.524474468205352,0.46269148638762014,0.6252484141067879,0.3229287162538167,0.4009223141969128,0.07999284540535788,0.2347723046280408,1.74,100.57,153110,11,1,calm
0.38406152776026486,0.6267936282653566,0.359438357867116,0.516508771862196,0.48059688902285075,0.5443549159347454,0.2039516353784476,4.54,154.93,166232,4,0,sad
0.3813235846052553,0.5128748598787987,0.2643603231596121,0.22805556802221538,0.3273233613834021,0.0962775040853677,0.15828410111718547,1.98,191.18,128275,9,0,sad
0.8162669998997533,0.5715540145835276,0.7732085038178984,0.38008200832854755,0.5723046387374918,0.16773287570639123,0.3667028016975263,3.1,178.73,271193,11,0,happy
0.9719270641576389,1.0,0.7123089852942411,0.3755122372387587,0.5263071711140521,0.34018129591813784,0.20758536972744432,2.63,95.8,200655,11,1,energetic
0.7468464684756357,1.0,0.6692073970755623,0.48794110554542963,0.3479528854824372,0.3218839080737989,0.33462527168060396,4.23,60.51,177610,8,0,energetic
0.8771698710648346,0.27271860690548866,0.9723148550558156,0.07727385685703901,0.24056494116914792,0.5176656630760449,0.7281669724781362,2.72,94.82,231086,0,0,happy
0.6141628864329489,0.433676754464522,0.49730535673142656,0.3569302643483988,0.2436835096290712,0.5025314189743146,0.523629777196741,3.25,75.67,229711,10,0,calm
0.6416079596482864,0.4857761586778547,0.5073343776044822,0.44874311114299253,0.33311416320283194,0.6529392506425289,0.43948435472312436,2.63,153.12,150864,11,1,calm
0.34638489241348797,0.23570963918852292,0.1620349260147972,0.6244517860742547,0.37380640613809485,0.503661379193361,0.6838079916590083,1.72,135.7,201050,2,0,sad
0.32459575083324527,0.6916161555288243,0.2280439890663265,0.560366443847823,0.18261567636052561,0.5319515771950527,0.35227925245611685,2.4,188.39,144115,1,0,sad
0.47774671173323136,0.49441792154395764,0.52151867916242,0.4651356737389958,0.32749646491462014,0.5671439047069643,0.3556431275205885,1.48,115.89,160307,8,0,calm
0.7778807785380768,0.7697288114633776,0.7722809382511129,0.52259193896719,0.2713082859186816,0.24009152833336395,0.5411195268725892,3.51,183.94,263527,6,1,happy
0.5918449963806134,0.6039098563195578,0.5046029529321402,0.4484276053235011,0.3618491945185388,0.8146597802493815,0.5692631458784918,1.07,127.67,299393,10,1,calm
0.4284615953465056,0.37536398018872574,0.5068874139243585,0.2675853197615928,0.5746294271607363,0.35362328162314405,0.1593099040061639,3.01,62.72,229409,8,1,sad
0.9540099654355633,0.7984599826604153,0.7719918220295395,0.4973270283319835,0.5584016068091668,0.39229981337120073,0.6362059573150989,1.23,173.49,203974,7,1,energetic
0.6588329310332874,0.2503998135637457,0.2716457863332681,0.5436904406243956,0.5185944709257275,0.32355276048799475,0.22934923078879182,5.0,116.75,218322,8,0,sad
0.901381923682132,0.7827368300097783,0.935086384334793,0.5357762287797533,0.6775015751359578,0.4974635625188636,0.18426040081121986,1.07,148.86,239769,3,0,happy
0.48104322633484997,0.6575091626895927,0.3706057118248772,0.5857049038208195,0.3010809668845908,0.13795005712956943,0.3710394107143791,1.19,108.12,236625,3,1,calm
0.5492952622753828,0.4460558855877733,0.2923146246701713,0.5297491774034179,0.18888167020755287,0.17824036206414584,0.6924034449484181,2.13,127.4,127991,3,1,sad
0.8427643677276295,0.8624906798554729,0.6157269023221434,0.047476943999411346,0.6577296546989179,0.07598123598567556,0.45666209366406146,3.0,132.71,252841,0,1,happy
0.31750434021938145,0.22669351757605452,0.3373728687709539,0.033895418234048555,0.3283996941030249,0.42099908412262044,0.4948719943504381,4.56,172.18,179918,3,0,sad
0.8062353196593347,1.0,0.606802707222591,0.5544623196207222,0.7203145970487531,0.6807842624179291,0.5937940005439176,1.11,157.46,292878,8,1,energetic
0.6968873472372711,0.8843892800358654,0.8584470787220373,0.37694207404198793,0.3404485600715905,0.2430068604847429,0.40400174949775436,2.11,103.4,180804,11,1,happy
0.860335700674941,0.9448102533490209,1.0,0.4883702987306425,0.4112719114423186,0.6958476904050754,0.6049481705692374,1.7,94.48,151753,3,1,energetic
0.4221811148330962,0.44825820580236986,0.2786266722410163,0.39952284397116855,0.48777896945358656,0.5598049945085928,0.1308446155653866,3.97,140.18,257515,2,0,sad
0.5400269815513126,0.6837933567703955,0.3361504746488691,0.17113047636777956,0.2470305134649867,0.4131534263532695,0.5492299923253776,2.13,180.51,195897,4,0,sad
0.4405185229295023,0.5240653572645011,0.07379784410507575,0.4876165405952069,0.609105811978134,0.2994332830548471,0.4094041619930966,4.58,126.53,290121,11,1,sad
0.6328907852575955,0.4534927763647309,0.633488757537675,0.2511188828117096,0.3056115055459103,0.4371779858753874,0.1245010768613928,1.16,197.93,268875,10,1,calm
0.4151470679021233,0.25820119972878075,0.33935247790938694,0.3775531684441423,0.936682662831223,0.07972394546923361,0.5065958946669756,4.54,184.12,124352,6,0,calm
0.41860133781990944,0.559088850397355,0.026000997448616447,0.34738122004699146,0.6521160016473404,0.48985263535698187,0.40410233182675354,4.01,186.87,253818,1,0,sad
0.7097904192329816,1.0,0.3302988272996092,0.4490623218444446,0.3517257229539472,0.20516677425262814,0.11998862935481548,1.96,128.48,132610,1,1,energetic
0.8374892579306348,0.9160138206413005,0.3490459925384106,0.4340794924618231,0.020797415675977492,0.5647415385229195,0.21823857573983366,4.76,161.57,286561,4,1,energetic
0.8526099945494662,0.6439721416951774,0.8660144770100566,0.13425943495916656,0.1953469429138084,0.7437882686748688,0.13996316784613483,4.03,153.49,212666,2,1,happy
0.6236798541352808,0.4377362994912007,0.6057722988407265,0.4188596739313224,0.26778163892894025,0.35935495473722345,0.08664923666161306,2.75,110.25,221916,9,1,calm
0.773364134515359,0.947464468198048,0.7037637032337938,0.6882209730293277,0.39499248646896834,0.6327279301220913,0.21729639785275617,3.51,172.19,251669,3,0,energetic
0.27210532196726767,0.12780289142269396,0.41386307494013597,0.6968628256298622,0.39122431873123387,0.406683171264268,0.30104820219258766,4.4,99.38,291531,6,1,sad
0.5922173456507086,0.480531375619296,0.6535553504885148,0.5185987546897423,0.42138446381267713,0.4771567188409606,0.17063764554888874,4.1,148.21,296806,3,0,calm
0.2828875622443552,0.514826526258426,0.628110537606793,0.2264621506370493,0.511356139446895,0.38297646790015927,0.4368493500600347,2.11,138.46,252840,2,1,calm
0.8443273298006406,0.7221311367797992,0.8115482629587341,0.5143113211045922,0.20193018717801423,0.5642084144226049,0.22850953662606857,1.06,141.4,139053,2,1,happy
0.601995504251033,0.4925557415933803,0.6027092537954368,0.4405792440320044,0.20078431164034985,0.12254775282792765,0.35308265541691103,2.51,104.2,285149,7,0,calm
0.8738466579995411,0.7257052421784955,0.782652757641764,0.2399949436497514,0.46712357142478955,0.3308197578886991,0.5692393509822348,4.45,147.26,179561,6,0,happy
0.7833114093150318,0.8075105129882435,0.8681131562545606,0.26526162130468656,0.5915044697431809,0.22582438232306837,0.27463979554702345,2.5,133.66,170583,5,1,happy
0.8195310961475505,0.9270610564858337,0.8004232117191945,0.8406854870008058,0.3263141601519279,0.800903859450379,0.4685937674754503,4.81,142.8,210234,0,1,energetic
0.48845116400781746,0.41950244973737144,0.5200184466977305,0.24211513230656895,0.3544340022420114,0.3931767724966055,0.15300679424805505,2.74,147.58,188215,5,0,sad
0.5638620219936767,0.21951459756253816,0.3624195979802546,0.11717474956091724,0.24339026562241461,0.3514085889156743,0.6280777901062838,3.29,193.44,213012,9,1,calm
0.8234630090542938,0.663294772937722,0.5978005135137316,0.15797166505291096,0.37151635572470393,0.3422369254073509,0.46228044682163905,3.74,134.7,161505,0,1,happy
0.711172232989909,0.5453859714587206,0.7081448963684444,0.5084982437676636,0.18343994924600168,0.26742555643850313,0.324366181782757,2.74,199.73,245221,1,1,happy
0.4549574316064444,0.44644222059469585,0.35776859608624295,0.3457621194180042,0.5625855477406327,0.02259624918631534,0.19648190964342832,4.44,80.53,283549,6,0,sad
0.3452126538976914,0.6582166721414985,0.494596844636834,0.5111759593575302,0.46365341106071567,0.6570725987969145,0.2935334393371998,1.73,111.11,197838,3,1,calm
0.45647891059076484,0.4720050541848033,0.28908024110500546,0.5333772301680526,0.12293019175631226,0.7100784994777312,0.4179512651748424,3.08,199.05,122082,9,0,sad
0.9332346371472003,0.9989102684772743,0.7451501850877713,0.43377189402454314,0.3640538187175362,0.17733807685811692,0.6104744658571801,2.58,74.04,257153,6,0,energetic
0.2530210507364852,0.35046927533840605,0.28449652279219556,0.6181433176051984,0.11716718558029669,0.20563771191956326,0.4176664073063562,1.08,189.46,269424,0,0,sad
0.8986496755407023,0.7339900518405824,0.6550459756100666,0.19644973841410812,0.27957524062904043,0.6683629714194815,0.4819986260981673,1.48,181.05,208819,9,1,energetic
0.32630076693434723,0.3135097334885544,0.18930621655124757,0.22423307636566345,0.398286984760446,0.3316374677379412,0.335445020166875,4.89,180.31,139803,7,1,sad
0.7804609648822977,0.8081034206791344,0.7119291002012507,0.2800525908931839,0.14344434630615138,0.1319746915692942,0.4109492786143722,1.22,103.97,209855,11,0,happy
0.7322607394927714,0.8203377296993112,0.6388875842957669,0.6086424790194225,0.5862435381047549,0.1556846927374374,0.5187476846431223,1.04,141.74,276737,2,0,energetic
0.6630734954636374,0.5392758479609571,0.6195358162065406,0.5545363279956389,0.2283710784082772,0.3555472540664195,0.214356055720339,1.58,133.4,293332,6,0,calm
0.5453051566261923,0.4640939086326894,0.5065441956649037,0.730446969701801,0.09295113138833727,0.18655616783784693,0.4284998560232665,4.94,160.01,268694,3,0,calm
0.8362624691435485,0.5965833193735988,0.7982122415040764,0.3566379631260084,0.6051919859145353,0.07603311001757637,0.08466222097027046,3.11,73.43,192361,2,0,happy
0.7912446453546561,0.6650384211923767,0.737410195201641,0.45318687501035926,0.19230558916903187,0.2912596456407293,0.4869633007039258,1.6,173.44,256778,1,1,happy
0.5780883982938919,0.5913972602843258,0.17351732674271048,0.33911783868440937,0.6603310541094337,0.3568477525491688,0.60923078929495,1.05,152.58,272502,11,1,sad
0.9148052137585398,0.8724103066386069,0.7513421388387711,0.3718470374184364,0.7744470144971007,0.3023600909880938,0.05670963996020903,4.93,85.76,169576,2,0,energetic
0.7999676672046484,0.9592234112014304,0.5955171530278185,0.37345855901744857,0.11527460804180083,0.11945610720056174,0.720262435047569,2.45,96.23,231480,11,0,energetic
0.45214457332822816,0.5773490945125092,0.7432810621677577,0.2860572035531508,0.13293878266185177,0.5466449260207498,0.5235067099819428,4.78,60.86,203544,11,0,calm
0.1701064160837282,0.4119814081405338,0.38160224074596194,0.40204103875753133,0.4962589198636957,0.712255606798158,0.5125191092576526,1.67,104.65,197790,0,0,sad
0.7732533882958883,0.7478602487727422,0.3631798430931326,0.5565167123343027,0.4838617435227688,0.17601703953770584,0.33298002214262545,4.97,70.07,128288,6,0,happy
0.41436804450177317,0.18178167241948875,0.20679765551925047,0.639523093299439,0.3098568973903907,0.5650142165714471,0.5131942448535735,4.97,152.26,129082,10,1,sad
0.4840522256192839,0.27032911595239484,0.3456972770293277,0.48235253231271086,0.13461674371879362,0.2407956446564391,0.20593082721059067,1.14,113.85,228745,1,0,calm
0.981093848285352,0.7133972894733999,0.6794079085695097,0.060593888217959434,0.7901700856924752,0.1413747298477012,0.5671915431263989,2.0,83.75,189951,2,0,energetic
0.3693777191838737,0.4948600067432466,0.23537303735762732,0.4815570519448353,0.12237350038158948,0.46424735953037316,0.6266800224713455,2.33,126.35,231882,10,1,sad
0.5398564065892008,0.36958508779447047,0.8318585956386513,0.42819559318650147,0.4230404641044499,0.5963302702325476,0.07735401711379333,4.46,104.89,152099,7,1,calm
0.866314703522286,0.8184916886856499,0.7315607070956979,0.22609154234512147,0.14569713135821025,0.7450469161683908,0.32931464808988475,2.24,128.65,259093,7,0,energetic
0.513390786904495,0.3774194594505918,0.24722082037881377,0.6366607797102146,0.3919862547386534,0.32942355225156217,0.2590365863318173,3.61,148.3,213177,3,0,calm
0.7075920261248796,0.38490041543736153,0.7170023145716851,0.1448696089139131,0.052458532617037916,0.3782315070766865,0.10411223544761976,4.5,148.89,120256,10,0,happy
0.901578477336065,1.0,0.5440178952021382,0.5771283863659227,0.36761901943575237,0.5233839476554835,0.2157167184250897,4.82,121.35,249819,2,1,energetic
0.5397223351733873,0.5598064408389405,0.26129317265832575,0.5232883370303777,0.08514134106747676,0.2822431584584475,0.6295962664158603,2.59,63.7,180400,8,0,sad
0.798134621869734,0.8942499791717284,0.6345653005076034,0.3522142304715408,0.17794235248214813,0.3227978802298711,0.01803405427103477,1.65,99.74,260716,11,0,energetic
0.8198608729737411,0.7579195483260743,0.4837896718936865,0.1287367013049416,0.8307373724020731,0.37313634491523523,0.4604665720555996,3.91,155.1,204690,11,0,energetic
0.665648668918636,0.6956190869372315,0.8166662842171937,0.5133363978771556,0.34864533662844654,0.438018706489058,0.2190465390932114,1.85,185.16,147867,5,1,happy
0.7364802490015752,0.6667576764848776,0.6402277532301468,0.14568115341702292,0.3244595502377142,0.2620412549676148,0.09051536080054416,2.72,166.18,186924,2,0,energetic
0.5142884111466255,0.3928249582544298,0.6184619322774473,0.5027891588244721,0.4344262623221131,0.3660932256836262,0.3692665469351105,4.72,182.06,272343,11,0,calm
0.12326745773976022,0.5135565986116024,0.031367573079427724,0.06629382430062189,0.16193365012868613,0.14499946647205395,0.3502804969116539,1.7,131.85,196574,2,0,sad
0.883079392310331,0.8500151345808372,0.7544979621770219,0.5231506248050565,0.5962852916406937,0.34205955484301953,0.88084365536597,4.68,119.76,172813,4,0,happy
0.8059022738717283,0.6917561352772722,0.50223979262898,0.38159503175639403,0.5786849610880975,0.20447363431482707,0.6131394206755661,4.67,140.7,247148,2,0,energetic
1.0,0.4641233761148723,0.6722221608044371,0.1959798685247403,0.6328789156380118,0.3209970217706992,0.563419883211812,1.61,63.76,242018,8,0,happy
0.543155836928598,0.298520267048461,0.6076565690821971,0.7308654253616047,0.544610937852153,0.7544719044168037,0.3207002205841926,2.98,102.0,148867,6,1,calm
0.24218595538388632,0.23673585848260856,0.12070922348322446,0.2472364766638695,0.4151468196843139,0.04881031841257278,0.24358256685164797,1.53,72.82,202372,2,1,sad
0.31357301627435274,0.8367023383145384,0.4340476986622326,0.7857327844404022,0.34941795668983266,0.07300461685343296,0.4836219101170578,2.82,106.34,248271,6,1,calm
0.7969241808846024,0.9309844192900623,0.5727869522098339,0.3664660475653063,0.3336659052244413,0.22069594570098267,0.3515103618924526,1.07,123.83,250501,10,0,energetic
0.8967371498090644,0.530676131492243,0.619646932278465,0.38857430102725393,0.3150284438363736,0.47385398810357343,0.48840991579450455,1.76,173.01,238348,4,1,energetic
0.5589228284886637,0.5068734674026482,0.17471330020898074,0.12931380561291556,0.13635752176821206,0.12926678320813448,0.3829057131149936,2.64,162.15,167045,8,1,calm
0.4128899913416339,0.26234149632077053,0.18166776969966686,0.03285085209948722,0.6391431432642846,0.4074829837618775,0.3541433269822886,1.92,78.62,274269,4,1,sad
0.6706003120749876,0.7398145564096849,1.0,0.6430965513776541,0.61196197748561,0.3458645352107573,0.589985748914614,4.51,149.95,200983,1,1,happy
1.0,0.8163657173258239,0.7110020292135437,0.3765511267046085,0.493205452513615,0.8167758429938142,0.22815128711650182,4.48,123.07,217635,0,1,energetic
0.8219354308433936,0.43789552769935236,0.6635946024933775,0.6797698426005789,0.22197561725029974,0.5689541818168862,0.7160883472522416,2.49,113.68,294066,0,0,happy
0.606014770520266,0.49326604548161945,0.527375154589882,0.15666182300795847,0.5120122933875193,0.78084636642434,0.5344223848900287,1.79,93.25,173981,11,1,calm
0.47476062585329826,0.47067011580757595,0.602495031134511,0.3778711526654128,0.3424110223048876,0.6208435376943129,0.25093778961506774,2.34,132.04,129697,4,1,calm
0.6903085820774821,0.7721087247426863,0.408242540549891,0.4271748847499686,0.11478890221512189,0.3569718806267848,0.33401549873986974,4.15,185.84,168026,6,1,energetic
0.7965863000943235,0.8942789871837526,0.7074704186354248,0.517097901402621,0.6955508115363802,0.3960315486642497,0.7887562995877606,3.46,71.42,135801,9,1,energetic
0.9028463448419155,0.9032594236484585,0.2751522522296119,0.5807571678772393,0.4946834534366685,0.14772617963845602,0.3247987367241271,1.49,198.09,176739,11,0,energetic
0.8799974562510177,0.6966537191631352,0.8515331865559904,0.6572937908864195,0.6019686864156362,0.7636380179810327,0.44540975216733086,3.44,173.02,189097,7,0,happy
0.398386830094952,0.5547886887882117,0.3168679202436843,0.25253973385917433,0.67470729773012,0.23174718868587837,0.45489760961612485,1.03,169.6,291369,8,0,calm
0.9828919089267228,0.985401122543511,0.38167954637654417,0.39643894178454353,0.21871231253717516,0.15627785027632676,0.5457852472950322,1.0,96.03,225762,11,1,energetic
0.6008359307341358,0.5151553040976588,0.7026393592650205,0.5465031451196646,0.5119404942822531,0.3216523174901352,0.5083010855158501,3.31,190.62,224860,3,1,calm
0.8360123914000471,0.9316211083044937,0.8903493962714062,0.31934750242486654,0.34637833866056195,0.3363868181046831,0.061671199396423654,2.74,156.84,265994,1,0,energetic
0.8974505871414801,0.8674261789294715,0.7087555436226843,0.10388847467150295,0.16412939701271817,0.6670799074326427,0.4534002175289321,4.41,188.01,167751,5,0,energetic
0.4731822893183022,0.5001837292953973,0.5343279550904969,0.261451519826789,0.35341597609233716,0.21795737507766647,0.35221090227630464,1.33,168.11,208262,4,0,calm
0.9202189641333218,0.9779254221290139,0.45069589329841975,0.44885475621168686,0.2883783935073863,0.4189975158055151,0.059183274060745826,1.04,98.7,145627,7,1,energetic
0.5810047407625083,0.7346820827535845,0.1711760639681409,0.23656492316658445,0.28041459979702554,0.421890761986385,0.3393623028108245,2.96,174.43,173938,2,0,calm
0.8117588629887202,0.7227111094108027,0.7131572363976616,0.14125131347047287,0.41384967380011667,0.6450145948453457,0.20267806295200752,1.67,64.26,179066,0,1,happy
0.8379640773798605,0.8618782075391835,0.7127570235853745,0.4615095497794896,0.6676660053098098,0.4245168852262366,0.1392233970296952,1.31,78.4,166953,9,0,energetic
0.9426039531975058,0.7065926866344912,0.8102217015265626,0.1854598900082091,0.16007644545220082,0.29469440810248015,0.6082126573303552,2.33,138.91,250764,6,0,energetic
0.4015222414150983,0.5950853053169674,0.5217079696996682,0.20367789684899998,0.33691538546637567,0.5788783649184404,0.20066795323499936,1.53,92.45,197328,10,1,calm
0.5503861686107504,0.02618189478987526,0.3177326806948136,0.44218759974805144,0.4920900020309556,0.20147761468810865,0.16765899573069046,4.8,130.7,204937,5,1,sad
0.763832496953637,0.8930700253873103,0.7273193629468337,0.46268312611275,0.5377660424252345,0.3928659152634653,0.3862797447824761,2.02,106.38,210076,9,1,energetic
0.7839536448182955,0.7790964540099344,0.8078544345804894,0.22055407531173946,0.5635993467949701,0.43790255607427897,0.294586635774505,3.28,133.79,126876,4,0,happy
0.5457437949370436,0.5029432812597721,0.4860575151908132,0.22201573688192316,0.050112175580233266,0.1315307079652785,0.45683699228663166,4.27,136.67,279411,2,0,sad
0.716992691455031,0.49660962287834,0.7658222676914405,0.13198937142482778,0.24789462072332952,0.6689642876089428,0.42349570572467404,1.64,96.14,249640,1,0,happy
0.5252448554953664,0.20953253672147076,0.516002285776743,0.5576481905404413,0.7340134803111662,0.5722309490377591,0.5789088938136457,2.65,72.47,140425,2,0,calm
0.42015078339927003,0.45020266647386237,0.4477909771538884,0.7989356943257561,0.5902159262729356,0.35212918533753756,0.89772786630218,4.06,125.87,158295,3,1,sad
0.8790593989424146,0.6383064114010278,0.9476035316844635,0.3657700394092236,0.311197798511506,0.2897156311522529,0.24768048889420505,3.75,177.17,276036,5,0,happy
0.5848456456470064,0.6336444445628482,0.6764521938445229,0.7266184411796865,0.14008467195801705,0.43430809044355073,0.7859945411175289,1.72,137.25,192495,0,1,calm
0.8527466014717976,0.7210634281100128,0.8442852070771003,0.2344995007286064,0.039933037628847916,0.13982276469365468,0.3802665741593099,2.54,87.29,212200,1,0,energetic
0.9356897794157933,0.7493059754201565,0.7056295771419506,0.2631686257213151,0.35341993607864824,0.36695358357963753,0.5490521864498363,2.67,117.34,162928,5,0,energetic
0.5247064325133501,0.950397872736753,0.3536084384382232,0.17360114444211908,0.5966550614081846,0.33636533676288427,0.1385186896237944,3.75,79.01,140896,3,0,calm
0.9182800081691105,0.7906958326824333,0.593046102810065,0.2788202805934669,0.42910951149524157,0.49918552793376025,0.3493889169705141,3.43,102.47,234942,9,0,happy
0.838709065780436,0.41899389563942463,0.7243262270815711,0.40250877565310844,0.5641546809706829,0.07729339897180876,0.5437418810286397,3.28,121.93,220155,6,1,happy
0.8279605151044526,0.6849518839312398,0.6551911944368132,0.14857797354395894,0.12129789473628597,0.41997351975502456,0.21368239217078416,4.61,131.61,263630,7,1,happy
0.2613070129804327,0.42561827419847764,0.6645950281315562,0.1160424005159813,0.7622445892646385,0.6213986096582351,0.716398531841466,1.35,102.45,293980,6,1,calm
0.3333301012856513,0.3586258453144106,0.33692703507574684,0.2601229866463964,0.403022954434843,0.6454868749068678,0.4705190557882028,1.38,123.49,227471,6,0,sad
0.8862237197145745,0.6362675995193188,0.6388441845654665,0.18545812613424742,0.15035130823983112,0.18335482009162,0.6221391661352922,1.25,104.79,145627,4,1,energetic
0.28564902452896623,0.5613000275053351,0.11957608092835031,0.5457627907013354,0.4562002930774171,0.7528033124914802,0.6614740255039376,4.87,183.27,201647,9,0,sad
1.0,0.812461404936573,0.5296470262286493,0.40955670655870596,0.36190571689844353,0.6832280775518011,0.32758239895380364,2.57,95.66,153099,5,1,energetic
0.8169194095151268,0.9539828349849103,0.5522185182068857,0.44078964270479054,0.25293594566922745,0.19718247137792025,0.5348111809244972,3.82,163.8,279638,4,0,energetic
0.46266137566318816,0.46229672158605006,0.513225492784964,0.6973857760253767,0.2880633912094058,0.9292316748135196,0.38203507602556913,4.98,143.38,261456,8,1,sad
0.4250841474409691,0.5414931937274869,0.6121859661085148,0.48085981449772036,0.1438905243635726,0.34651754816011215,0.3846586426623322,1.46,190.68,218731,6,0,calm
1.0,0.9048248947735953,0.6735791539022769,0.2511478552628381,0.4061659216507703,0.48249524241425074,0.7087493641965878,2.96,94.79,165590,9,0,energetic
0.40467001312723366,0.32724515566374296,0.34022690374290987,0.7480017273943199,0.5672160210653918,0.11101706861447157,0.5223525905721941,3.78,162.29,179274,2,0,sad
0.4838385739291839,0.5814064896868064,0.5814687223550004,0.6613490519238545,0.4079160046439001,0.5594683882032743,0.6771346000470552,4.14,184.82,221327,3,0,calm
0.5567307866638953,0.45146636244276384,0.1826856472091297,0.20360690196316666,0.0968580640836068,0.30637729990485707,0.656000300447545,4.79,83.29,258777,0,1,sad
0.9303336866203391,0.7165482044667532,0.8113836557781162,0.4858541032642841,0.358844965143416,0.6716334572946427,0.5581244272124041,2.92,116.34,147262,9,0,happy
0.5166550257603408,0.6096686242397035,0.48000935278235246,0.2984029974858297,0.42273701515693257,0.7483165757932396,0.24261623912562275,3.13,143.74,247861,10,1,calm
0.9372168681472095,0.8118753277542385,0.6484883350618048,0.5504781951693022,0.43257864211085556,0.2140784785247651,0.6637660988574414,2.07,161.48,277976,9,1,energetic
0.9844741111123417,1.0,0.7072233331329263,0.7096247941272412,0.6943944204626312,0.38269002225124193,0.2578155624012742,2.68,114.18,183303,5,0,energetic
0.5234629386680019,0.4199846984570775,0.710640033243816,0.25015655652310564,0.1324809929315053,0.3756982619118367,0.42272294295635393,2.13,131.18,147128,2,1,calm
0.4041917339174255,0.5091238430090461,0.5113460308264623,0.19494403052893156,0.16051392383068774,0.9298791058139135,0.8782307860481987,3.22,181.86,206606,4,1,sad
0.6655885529636814,0.45951092997760756,0.8371267874864307,0.7471128935929395,0.8540701315899591,0.535801507982711,0.25767540730375044,3.33,121.13,224415,2,1,happy
0.8440131625499743,0.9014347707150104,0.7931673977252166,0.5236441660839924,0.23579013984551195,0.1787034261773539,0.22453150032002173,2.34,84.19,288172,2,0,energetic
0.8502969309334092,0.7570263742867362,0.7544493555149031,0.14197464954716982,0.05768559235658724,0.4308344743840245,0.3128406405513063,3.13,75.99,218869,9,1,energetic
